date,chinese_yuan_to_usd,euro_to_usd,japanese_yen_to_usd,uk_pound_to_usd,us_dollar_to_usd,algerian_dinar_to_usd,australian_dollar_to_usd,bahrain_dinar_to_usd,botswana_pula_to_usd,brazilian_real_to_usd,brunei_dollar_to_usd,canadian_dollar_to_usd,chilean_peso_to_usd,colombian_peso_to_usd,czech_koruna_to_usd,danish_krone_to_usd,hungarian_forint_to_usd,icelandic_krona_to_usd,indian_rupee_to_usd,indonesian_rupiah_to_usd,iranian_rial_to_usd,israeli_new_shekel_to_usd,kazakhstani_tenge_to_usd,korean_won_to_usd,kuwaiti_dinar_to_usd,libyan_dinar_to_usd,malaysian_ringgit_to_usd,mauritian_rupee_to_usd,mexican_peso_to_usd,nepalese_rupee_to_usd,new_zealand_dollar_to_usd,norwegian_krone_to_usd,omani_rial_to_usd,pakistani_rupee_to_usd,peruvian_sol_to_usd,philippine_peso_to_usd,polish_zloty_to_usd,qatari_riyal_to_usd,russian_ruble_to_usd,saudi_arabian_riyal_to_usd,singapore_dollar_to_usd,south_african_rand_to_usd,sri_lankan_rupee_to_usd,swedish_krona_to_usd,swiss_franc_to_usd,thai_baht_to_usd,trinidadian_dollar_to_usd,tunisian_dinar_to_usd,uae_dirham_to_usd,uruguayan_peso_to_usd,bolivar_fuerte_to_usd
2008-08-19,0.1457747197481013,1.4677,0.009090909090909,1.8629,1.0,,0.8674999999999999,2.6595744680851063,0.1501,0.6119576525304449,0.7075638576381519,0.9427736400490242,0.0019255950088577,0.0005313185733033,0.0601684717208182,0.1967806682671494,0.0062003968253968,0.0121138703815869,,0.0001088020890001,0.0001043296817944,0.2796420581655481,0.0083243153250645,0.0009580379383023,3.74251497005988,0.5175000401062532,0.2996703626011387,0.035579591546289,0.098449421609648,0.0144196106705118,0.7096,0.1845597327575069,2.600780234070221,0.0133839066552814,,,0.4396763981709461,0.2747252747252747,0.0406995437581144,0.2666666666666666,0.7075638576381519,0.1286173633440514,0.00926905184088,0.1564333202972233,0.9123255177447313,0.0295482079011907,0.1608130708864016,,0.2722940776038121,,
2008-08-20,0.1459236235754206,1.4734,0.0091016656048056,1.8563,1.0,,0.8720999999999999,,0.1511,0.6121824303642486,0.7098743522396536,0.940910801656003,0.001910292656835,0.0005285440197886,0.0603646021972715,0.1975347661188369,,0.0120948234155781,0.0228728270814272,0.0001089680723548,0.00010461345329,0.2796420581655481,0.0083263946711074,0.0009546539379474,3.74251497005988,0.5175000401062532,0.3001650907999399,0.0354952294411631,0.0986747974699781,0.0143266475644699,0.7133,0.1851920441497833,2.600780234070221,0.0134333490951296,,,0.4458911133901101,0.2747252747252747,0.0409305980778991,0.2666666666666666,0.7098743522396536,0.1292824822236586,0.0092678577717474,0.1569858712715855,0.9097525473071324,0.0294221489937625,0.1604235180877516,,0.2722940776038121,,
2008-08-21,0.1459470504101112,1.4814,0.0091157702825888,1.8628,1.0,,0.8729,2.6595744680851063,0.152,0.6173220569170937,0.7068136839129205,0.9563886763580718,0.0019201597572918,0.0005317197411588,0.0607718018839258,0.1985939548000158,0.0063315182980878,0.0121080033902409,0.0229463056447911,0.0001093732910423,0.0001049097775912,0.2828054298642534,0.0083333333333333,0.0009531979792202,3.74251497005988,0.5175000401062532,0.2991772625280479,0.035544813123145,0.0989060985500366,0.0142755174875089,0.7133,0.1864558472553699,2.600780234070221,0.0132923574261742,,,0.4458314757021846,0.2747252747252747,0.0411500619308432,0.2666666666666666,0.7068136839129205,0.1294498381877022,0.0092677117556289,0.1577287066246056,0.912908526565638,0.0292945863604405,0.1605084908991685,,0.2722940776038121,,
2008-08-22,0.1462907968459704,1.4808,0.0092038656235618,1.8589,1.0,,0.8803,2.6595744680851063,0.1523,0.6197706848466068,0.7111869710546903,0.956205775482884,0.0019222267074178,0.0005364058661345,0.0607681088964511,0.1985032852293705,0.0063419583967529,0.0122654237703912,0.0230520977408944,0.0001093374152635,,0.287686996547756,0.0083361120373457,0.0009510223490252,3.74251497005988,0.5175000401062532,0.299356383774884,0.0353396850527268,0.0990187244407917,0.0143163922691481,0.7192,0.1866507391369269,2.600780234070221,0.0130230207938573,,,0.4496402877697841,0.2747252747252747,0.0412033012084928,0.2666666666666666,0.7111869710546903,0.1302931596091205,0.0092753709220831,0.1589825119236884,0.9157509157509156,0.0293892905425263,0.1605600333964869,,0.2722940776038121,,
2008-08-25,0.1462052429200111,1.4767,0.0090686496780629,,1.0,,0.8632999999999998,2.6595744680851063,0.1519,0.6169412055031156,0.7046719751955465,0.95565749235474,0.0019228920296125,0.000534168059955,0.0605070490712167,0.1979610016826685,0.0062928701780882,0.0122414004162076,0.0229463056447911,0.0001092060718575,0.0001047230076447,0.2845759817871371,0.0083507306889352,0.0009483167377904,3.74251497005988,0.5175000401062532,0.2969561989606533,0.0352687656284717,0.0988308312661217,0.0143843498273878,0.7096,0.1861469443979077,2.600780234070221,0.0130366878469388,,,0.4450378282153983,0.2747252747252747,0.0409183719398172,0.2666666666666666,0.7046719751955465,0.1297858533419857,0.0092832582008302,0.1576665352778872,0.910995718320124,0.0294889563858335,0.160487883164821,,0.2722940776038121,,
2008-08-26,0.1461988304093567,1.4598,0.0091365920511649,1.8335,1.0,,0.858,2.6595744680851063,0.1503,0.6147415011987459,0.7036802476954471,0.9539254030334828,0.0019193121185367,0.0005336350149951,0.0595344406739298,0.1957100360106466,0.0062301414242103,0.0119860961284909,0.022691173133651,0.0001089443294476,0.0001037775010377,0.2830455703368242,0.0083458521115005,0.0009317927692881,3.74251497005988,0.5175000401062532,0.2949852507374631,0.0352981457884017,0.0982994200334218,0.0142755174875089,0.7036,0.1844235840879331,2.600780234070221,0.0130278391895641,,,0.4410337831877922,0.2747252747252747,0.0406829859684381,0.2666666666666666,0.7036802476954471,0.1276324186343331,0.0092862840655723,0.1567398119122257,0.9023641941887746,0.0293255131964809,0.1604338130304342,,0.2722940776038121,,
2008-08-27,0.1461667762917489,1.4767,0.0091508052708638,1.8463000000000005,1.0,,0.8583,2.6595744680851063,0.1509,0.6109855196431845,0.7057163020465772,0.9536524890329964,0.0019114976584153,0.0005285244653975,0.0601938241136459,0.1979766783472906,0.00625,0.012131505519835,0.0228675966155957,0.0001091107474086,0.0001044822902518,0.2804262478968031,0.0083444592790387,0.0009207255317189,3.74251497005988,0.5175000401062532,0.2965159377316531,0.0352001126403604,0.0985989094960609,0.0141843971631205,0.6951,0.1863099452248761,2.600780234070221,0.0130934096940986,,,0.4423800044238,0.2747252747252747,0.0406472670809978,0.2666666666666666,0.7057163020465772,0.1286173633440514,0.0092787962803161,0.1568012544100352,0.9148293843198244,0.0292115794701019,0.1605909747872169,,0.2722940776038121,,
2008-08-28,0.1463571700377601,1.4771,0.0091743119266055,1.8351,1.0,,0.8671000000000001,2.6595744680851063,0.1521,0.617093489663684,0.7075137965190321,0.9500285008550255,0.0019234098209305,0.0005297423862775,0.0598086124401913,0.1980433318810155,0.0062096373571783,0.0121256214380987,0.0228675966155957,0.0001092060718575,0.0001045696957021,0.2792516056967327,0.0083479422322397,0.0009215740484747,3.74251497005988,0.5175000401062532,0.2962085308056872,0.0351516088891388,0.09821060281668,0.014265335235378,0.7018,0.1865741259002201,2.600780234070221,0.0131704933535105,,,0.4407616361071932,0.2747252747252747,0.0407375119157222,0.2666666666666666,0.7075137965190321,0.1296176279974076,0.0092706501414237,0.1566784175479827,0.9167583425009168,0.0293151969981238,0.1606219281056249,,0.2722940776038121,,
2008-08-29,0.1463164825517594,1.4735,0.0091659028414298,1.8289,1.0,,0.8639,2.6595744680851063,0.1519,0.6152331733727082,0.7062146892655368,0.9410878976096368,0.0019362208840784,0.0005241172555124,0.0595805529075309,0.1975737938119887,0.0061808517213672,0.0120627261761158,0.0228362639872116,0.0001092537965694,,0.2783964365256124,0.0083577099874634,0.0009243852837862,3.74251497005988,0.5175000401062532,0.2950287653046172,0.035085872673368,0.097231810359077,0.014265335235378,0.7028,0.1854977833014895,2.600780234070221,0.0131397066166306,,,0.4407033625666564,0.2747252747252747,0.0406886141051149,0.2666666666666666,0.7062146892655368,0.1297858533419857,0.0092732378066196,0.1561889886762983,0.9110787172011664,0.0293582291116199,0.1607484447587969,,0.2722940776038121,,
2008-09-01,,1.4621,0.0092165898617511,1.8029,1.0,,0.8536999999999999,2.6595744680851063,,,0.7034327518289252,,0.0019500399758195,0.0005175447676223,0.0589622641509433,0.1960745867728083,0.0061591525006159,0.0119260584376863,0.0226193168966297,0.000109134562916,0.0001041666666666,0.2763957987838585,0.0083654007026936,0.0009199632014719,3.74251497005988,0.5175000401062532,,0.0351565521266198,0.0966902913278477,0.0142146410803127,0.6993,0.1836007784673007,2.600780234070221,,,,0.4387889425186485,0.2747252747252747,0.0405399927028013,0.2666666666666666,0.7034327518289252,0.1294498381877022,0.009268141227936,0.1547388781431334,0.9097525473071324,0.0292654375182908,,,0.2722940776038121,,0.4662874195654201
2008-09-02,0.1462865167717491,1.4516,0.0092378752886836,1.7819,1.0,,0.8465,2.6595744680851063,0.15,,0.6996431819771917,0.9344921035417252,0.0019415213761503,0.0005175447676223,0.058411214953271,0.1946623581398065,0.0060705396709767,0.0118807175953427,0.0225937641211025,0.0001087902523933,0.0001035625517812,0.2751031636863824,0.0083654007026936,0.0009024456276509,3.741114852225964,0.5175000401062532,0.2921413964358749,0.035000035000035,0.0963567512357753,0.0141643059490085,0.6936,0.1813039379215316,2.600780234070221,,,,0.4322828859205464,0.2747252747252747,0.0404556929251084,0.2666666666666666,0.6996431819771917,0.128369704749679,0.0092732120088095,0.1535508637236084,0.9000900090009001,0.0291749328976543,,,0.2722940776038121,,0.4662874195654201
2008-09-03,0.1462031053539577,1.4441,0.0091827364554637,1.7720999999999998,1.0,,0.8254000000000001,2.6595744680851063,0.1492,0.602627455706882,0.697350069735007,0.9427736400490242,0.0019364458472918,0.0005063034783048,0.0582343349638947,0.1936670862786869,0.0060397414990638,0.0117412234354819,,0.0001084716346675,0.0001040582726326,0.277623542476402,0.0083577099874634,0.0008946944618412,3.7383177570093458,0.5175000401062532,0.2907399331298154,0.0347496116730895,0.0962908754766398,0.0140449438202247,0.6853,0.1802646284746007,2.600780234070221,0.0129532672025865,,,0.4280821917808219,0.2747252747252747,0.0402027828366279,0.2666666666666666,0.697350069735007,0.1269841269841269,0.009277177956683,0.1523809523809524,0.8974243919949744,0.0290065264684554,0.1609036348131104,,0.2722940776038121,,0.4662874195654201
2008-09-04,0.146177459435755,1.4488,0.0092506938020351,1.7779000000000005,1.0,,0.8335000000000001,2.6595744680851063,0.1491,0.5980861244019139,0.6996431819771917,0.9396729937981582,0.0019349470791973,,0.0584590202268209,0.1943105860407275,0.0060849458439819,0.0117357117709189,0.0224971878515185,0.0001086012163336,0.0001044932079414,0.2791736460078168,0.0083493362277698,0.0008683570684265,3.739715781600598,0.5175000401062532,0.2916302128900554,,0.0955493130004395,0.0140449438202247,0.6841,0.1806032147372223,2.600780234070221,0.0129804047809426,,,0.4298671710441474,0.2747252747252747,0.0396598768957421,0.2666666666666666,0.6996431819771917,0.1269841269841269,0.0092865858981335,0.1532567049808429,0.9026085386767758,0.0290402207056773,0.1606787068577672,,0.2722940776038121,,0.4662874195654201
2008-09-05,0.1461219241334969,1.4247,0.009367681498829,1.7588,1.0,,0.8164,2.6595744680851063,0.1477,0.5881660981061052,0.6961849067112226,0.93976130062964,0.001938322575643,0.0004956555788513,0.0574019861087193,0.1910767173019967,0.0058858151854031,0.0113378684807256,0.0225377507324769,0.0001071926251473,,0.2788622420524261,0.0083549168685771,0.0008805142203046,3.739715781600598,0.5175000401062532,0.2891844997108155,0.0346832036181518,0.0951085664285782,0.0140845070422535,0.6672,0.1779422755258194,2.600780234070221,0.0130089592702494,,,0.4150410890678176,0.2747252747252747,0.0392847041076086,0.2666666666666666,0.6961849067112226,0.1243008079552517,0.0092790717958901,0.1506024096385542,0.8954154727793696,0.0290562529056252,0.1607561971514002,,0.2722940776038121,,0.4662874195654201
2008-09-08,0.1460813673215981,1.4214,0.0092165898617511,1.7633,1.0,,0.8349,2.6595744680851063,0.1489,0.5881660981061052,0.7057163020465772,0.9349289454001496,0.0019113880500019,0.0004897615351085,0.0570027931368637,0.19061779226473,0.0058937938350916,0.0114665749340671,0.0225937641211025,0.0001077121930202,0.0001032951141411,0.2791736460078168,0.0083598060524995,0.0008877052818464,3.7369207772795217,0.5175000401062532,0.292525961679099,0.0343878954607978,0.0954107432496899,0.0139860139860139,0.6787,0.1777303830089754,2.600780234070221,0.013102261843462,,,0.41111659266568,0.2747252747252747,0.0395842074845819,0.2666666666666666,0.7057163020465772,0.1273885350318471,0.0092746311015479,0.1516875237011755,0.8858180529719195,0.0289293256574189,0.1610150388046243,,0.2722940776038121,,
2008-09-09,0.1462009678504071,1.4144,0.0093023255813953,1.7652,1.0,,0.805,2.6595744680851063,0.1478,0.578904712284358,0.6970098278385725,0.9364172675344132,0.0019091985184619,0.0004923392020166,0.0571134844936889,0.1896777375239468,0.0059052793197118,0.0112120192846731,0.022276676319893,0.0001068947087119,0.0001026377912347,0.2783964365256124,0.0083598060524995,0.0009152480322167,3.734129947722181,0.5175000401062532,0.2896451846488052,0.0341887354954289,0.0952263053145801,0.0140056022408963,0.6712,0.1760749374933971,2.600780234070221,0.013072732763275,,,0.4079468037367927,0.2747252747252747,0.0390909019834723,0.2666666666666666,0.6970098278385725,0.1266624445851805,0.0092686136934498,0.1492537313432835,0.8855827134254339,0.0290301042180741,0.1609476598210262,,0.2722940776038121,,
2008-09-10,0.1461860070754027,1.4094,0.0093327111525898,1.7566,1.0,,0.8065,2.6595744680851063,0.1466,0.5702554744525548,0.6985679357317499,0.9312721177127956,0.0018841262364578,0.0004828025723721,0.0567214974475326,0.1889930450559419,0.0058830450641251,0.0109685203466052,0.0221631205673758,0.0001072386058981,0.000102522042239,0.2779321845469705,0.0083535210091053,0.0009082652134423,3.7369207772795217,0.5175000401062532,0.2891426919184617,0.0341505561418067,0.0944626022557669,0.0139314572304263,0.6684,0.174864916851732,2.600780234070221,0.013061258609002,,,0.4081632653061224,0.2747252747252747,0.039099002584444,0.2666666666666666,0.6985679357317499,0.1243781094527363,0.0092697564000715,0.1487541837114168,0.8830022075055187,0.0289134331810559,0.1606064499550302,,0.2722940776038121,,
2008-09-11,0.1460770994931124,1.3934,0.0093109869646182,1.7504,1.0,,0.7962,2.6595744680851063,0.1434,0.5602240896358543,0.6942997986530585,0.9262689885142646,0.0018825655603456,0.0004804643207195,0.0565898930451021,0.1868704800702633,0.0057873719543955,0.0109829763866007,0.0220070422535211,0.0001059546514091,0.0001019471913548,0.2758620689655172,0.0083605049745004,0.0009176837661741,3.734129947722181,0.5175000401062532,0.2882675122513692,0.0340207798923582,0.0936812028666448,0.0138504155124653,0.6536,0.172087420409568,2.600780234070221,0.0130634938052912,,,0.4080799836768006,0.2747252747252747,0.0387834410220212,0.2666666666666666,0.6942997986530585,0.1204093919325707,0.0092707962501483,0.146788990825688,0.8780402142418122,0.0288958881151212,0.160614188657426,,0.2722940776038121,,
2008-09-12,0.146074965672383,1.4066,0.0093318402388951,1.7696000000000005,1.0,,0.8048,2.6595744680851063,0.1458,0.5480352934728997,0.6954102920723227,0.9425959091337544,0.0018735714018061,0.0004802013003851,0.0575937338017623,0.1886507696951403,0.0059171597633136,0.0110326566637246,0.0218483722962639,0.0001058761249338,0.0001019471913548,0.276166804750069,0.0083619031691613,0.0009041591320072,3.734129947722181,0.5175000401062532,0.2892263195950831,0.0337344357746944,0.0944929508258683,0.0137174211248285,0.6523,0.173301214841516,2.600780234070221,0.0130624528935292,,,0.4202916824276047,0.2747252747252747,0.0389085377004276,0.2666666666666666,0.6954102920723227,0.1225490196078431,0.0092690947987401,0.147983721790603,0.8798169980644026,0.0287968669008811,0.1606451509261193,,0.2722940776038121,,
2008-09-15,,1.4151,,1.79,1.0,,0.8257,2.6595744680851063,,0.5585344057193923,0.6996431819771917,0.9365926758452748,0.0018938317898604,,0.058251296091338,0.1897605222209571,0.0059234687833195,0.0109265734265734,0.021767522855899,0.0001057865227969,0.0001030184403008,0.2785515320334262,0.0083696016069635,,3.739715781600598,0.5175000401062532,0.290065264684554,0.033694538789153,0.0934108020251461,0.0136425648021828,0.6676,0.1729325908760765,2.600780234070221,0.0130536714756392,,,0.4238904667034038,0.2747252747252747,0.0393796911057029,0.2666666666666666,0.6996431819771917,0.1223990208078335,0.0092698767013699,0.1495327102803738,0.8926180487369454,0.0287968669008811,,,0.2722940776038121,,
2008-09-16,0.14662111637318,1.4267,0.009587727708533,1.7809,1.0,,0.7905,2.6595744680851063,0.1455,,0.6967184560719013,0.931619154089808,0.0018782164456631,,0.0592662834113672,0.191299690094502,0.0058613211417853,0.0108742931709438,0.0214454214025305,0.0001055966209081,0.0001027854866892,0.28137310073157,0.0083689011632772,0.0009019572472264,,0.5175000401062532,0.2896451846488052,0.0337036238136324,,0.0135961930659415,0.6543,0.1730163673483511,2.600780234070221,0.0130532795712258,,,0.4208222867483062,0.2747252747252747,0.0392058463758115,0.2666666666666666,0.6967184560719013,0.1222493887530562,0.0092690862071362,0.1479289940828402,0.8978272580355541,0.0289318365929869,0.160217896339021,,0.2722940776038121,,
2008-09-17,0.1464343242055938,1.4224,0.0094161958568738,1.7863000000000002,1.0,,0.799,2.6595744680851063,0.1455,0.5434191935659167,0.6965243435258063,0.9273856997125104,0.0018491124260355,,0.0592908810624925,0.1906723105670594,0.0058861616339984,0.0108038029386343,0.0215796288303841,0.0001065189603749,0.0001029654036243,0.2817695125387433,0.0083696016069635,0.0008690362388111,3.7383177570093458,0.5175000401062532,0.2901073397156948,0.0339195766836829,0.0919946275137531,0.0133067198935462,0.6571,0.1715795614426409,2.600780234070221,0.0129332476290123,,,0.4260395364689843,0.2747252747252747,0.0391780446237928,0.2666666666666666,0.6965243435258063,0.1226241569589209,0.0092677547010685,0.1487541837114168,0.8916629514043692,0.029104455892197,,,0.2722940776038121,,
2008-09-18,0.146625416049618,1.4502,0.0095648015303682,1.8239,1.0,,0.7936000000000001,2.6595744680851063,0.1458,0.5361355350632641,0.6974473427256243,0.9344921035417252,,0.0004674775844498,0.06051071039574,0.1943899072760142,0.0059101654846335,0.0106826193782715,0.0214086919289231,0.0001062247716167,0.0001032098255753,0.2840102243680772,0.0083577099874634,0.0008816787162757,3.743916136278547,0.5175000401062532,0.2890591125885243,0.0340861835063775,0.0922807179439856,0.0134138162307176,0.6597,0.1740098837613976,2.600780234070221,0.0129096056502762,,,0.4268396790165614,0.2747252747252747,0.0393225510898245,0.2666666666666666,0.6974473427256243,0.1222493887530562,0.0092680810994168,0.148864905098623,0.9149967975112088,0.0292320734309684,,,0.2722940776038121,,
2008-09-19,0.1464643505770695,1.4236,0.0093457943925233,1.7986,1.0,,0.8127000000000001,2.6595744680851063,0.1484,0.5221659443371103,0.6969612489545581,0.9551098376313276,,0.0004572452800855,0.0587026709715292,0.1908324109766803,0.0059063256747977,0.0107921433196632,0.0215889464594127,0.0001066098081023,,0.2831257078142695,0.0083437630371297,0.0008720676724513,,0.5175000401062532,0.2888503755054881,0.0341422776996298,0.0942214014491251,0.0133868808567603,0.6742,0.1723900151703213,2.600780234070221,0.0128648967141767,,,0.4276977032633335,0.2747252747252747,0.0392367664196058,0.2666666666666666,0.6969612489545581,0.1243008079552517,0.0092678234145997,0.1487541837114168,0.8906305664410402,0.0292543076968083,0.1604827320580305,,0.2722940776038121,,
2008-09-22,0.1465351757689433,1.4571,0.0093896713615023,1.843,1.0,,0.8315,2.6595744680851063,,0.5437737901033171,0.7040270346381301,0.9632055480639568,0.0018348287187391,0.0004836876345256,0.0605216970283846,0.195339206532143,0.006080875646093,0.0111957008508732,0.0220264317180616,0.0001071926251473,,0.2868617326448651,0.008347245409015,0.0008806693086745,3.745318352059925,0.5175000401062532,0.2926115581565471,0.0341679422698447,0.0944474352798949,0.0136239782016348,0.6844,0.1784025832694057,2.600780234070221,0.0127674460766914,,,0.4448398576512455,0.2747252747252747,0.0395741818037912,0.2666666666666666,0.7040270346381301,0.1246882793017456,0.0092680381509522,0.1510003775009437,0.9119095385737734,0.0292757187188945,0.1602076290872971,,0.2722940776038121,,
2008-09-23,0.1470393624373244,1.4731,,1.8604,1.0,,0.8429000000000001,2.6595744680851063,,0.5561425949613481,0.7090187180941576,0.9657170449058424,0.0018800526414739,0.0004887943886404,0.061038881767686,0.1974684544144073,0.0061195765253044,0.0106883283454467,0.0218722659667541,0.0001070778455937,0.0001044822902518,0.2939447383891828,0.0083528232542599,0.0008805917576611,3.757985719654265,0.5175000401062532,0.2939879464941937,0.0343694579249096,0.0932279236276849,0.0137362637362637,0.6908,0.1793175175282873,2.600780234070221,0.0127862195240457,,,0.4446025253423439,0.2747252747252747,0.040021771843883,0.2666666666666666,0.7090187180941576,0.1231527093596059,0.0092700485657844,0.1536688436419515,0.92824654228163,0.0294628914881706,0.1602281649068273,,0.2722940776038121,,
2008-09-24,0.1467803725285854,1.469,0.0094786729857819,1.8552,1.0,,0.8366,2.6595744680851063,0.1465,0.5484260173302622,0.7067637288854336,0.9660902328277462,0.0018740629685157,0.0004813269220587,0.0603281853281853,0.1969201685636643,0.0061158338939514,0.0104942806170637,0.0218197687104516,0.00010718113612,0.0001042861612264,0.2923121894182988,0.0083542188805346,0.0008691117677733,3.756574004507889,0.5175000401062532,0.29235491887151,0.0346269979777833,0.0926964469451885,0.0136147038801906,0.6837,0.177866315677137,2.600780234070221,0.0127878219014468,,,0.4438329412809019,0.2747252747252747,0.0398878354068359,0.2666666666666666,0.7067637288854336,,0.0092694728450793,0.1524390243902439,0.9186954524575104,0.0296348980559506,0.1604801566286328,,0.2722940776038121,,
2008-09-25,0.1466340161590685,1.47,0.0094517958412098,1.8542,1.0,,0.8372,2.6595744680851063,0.1467,0.5423875901719369,0.7036307345904869,0.967305088024763,0.0018514746995982,0.0004656772577197,0.0601576129459183,0.1970521005753921,0.0060997926070513,0.0107770233861407,0.0216216216216216,0.0001066780456582,0.0001045369015262,0.2944640753828033,0.0083514280942041,0.0008666262241095,3.756574004507889,0.5175000401062532,0.2916727431821496,0.0349015775513053,0.0928910480896956,0.0136147038801906,0.6829,0.1777303830089754,2.600780234070221,0.0127782626418546,,,0.4412478489167365,0.2747252747252747,0.0401635459591456,0.2666666666666666,0.7036307345904869,0.123076923076923,0.0092685535588001,0.1527300496372661,0.9213193292795284,0.0294776559367999,,,0.2722940776038121,,
2008-09-26,0.1466641244885088,1.464,0.0094428706326723,1.84,1.0,,0.8311,2.6595744680851063,0.1465,0.5473753352673929,0.7031359864997891,0.9662769349695624,0.0018538773845497,0.0004720744366971,0.0599376648285782,0.1962246379655429,0.0060757032626526,0.0103305785123966,0.0215377988369588,0.0001066325442525,,0.2923121894182988,0.0083486391718149,0.0008610297916307,3.756574004507889,0.5175000401062532,0.2912904165452957,0.0352152355194951,0.0926620891594621,0.0135226504394861,0.6847,0.1770694997786631,2.600780234070221,0.0127802060169209,,,0.4350663476180117,0.2747252747252747,0.0399646712306321,0.2666666666666666,0.7031359864997891,0.1224739742804654,0.0092673338529218,0.1510003775009437,0.9187798603454612,0.0293953378994091,0.1602846655660453,,0.2722940776038121,,
2008-09-29,,1.4349,0.0093720712277413,1.8027,1.0,,0.828,2.6595744680851063,0.1452,0.5391707553782282,0.6997900629811057,0.9620935154897056,0.001851817558934,0.0004749217566405,0.058326042578011,0.1923372826588706,0.0059185606060606,0.010048231511254,0.0213037920749893,,0.0001027010372804,,0.008347245409015,0.0008639308855291,3.755163349605708,0.5175000401062532,0.2905709719599012,0.0355281436189677,0.0914101849228041,0.0134138162307176,0.685,0.1727115716753022,2.600780234070221,0.0127908151714416,,,0.422993951186498,0.2747252747252747,0.0396096077064452,0.2666666666666666,0.6997900629811057,0.1218026796589524,0.0092676516326821,0.14765596160945,0.9051412020275162,0.0294472746547307,0.1600512163892445,,0.2722940776038121,,0.4662874195654201
2008-09-30,,1.4303,0.009587727708533,1.7997999999999998,1.0,,0.7996,2.6595744680851063,,0.5114827886041634,0.698616738857063,0.9434852344560808,0.0018100530345539,0.0004598504566315,0.0579878225572629,0.1916994153167832,0.0059119125036949,0.0098580441640378,,,0.0001030609089972,,0.0083465487021116,0.0008419634587858,,0.5175000401062532,0.2892263195950831,0.0357304920446059,0.0910630702824776,0.013271400132714,0.6678,0.1716414067729699,2.600780234070221,0.0128146804979784,,,0.4217985490129914,0.2747252747252747,0.0394138374100379,0.2666666666666666,0.698616738857063,0.120918984280532,0.0092672307938958,0.1474926253687315,0.9076881183625308,0.0293728888236158,0.159936025589764,,0.2722940776038121,,0.4662874195654201
2008-10-01,,1.4081,0.0094428706326723,1.7817,1.0,,0.7962,2.6595744680851063,,0.5226025607525477,,0.9425959091337544,0.0018138615298108,0.0004577161793515,0.0574382538770821,0.1887433467970254,0.0058544581698963,0.0092455621301775,0.0212947189097103,,,,0.0083444592790387,0.0008231807704972,,0.5175000401062532,,,0.0910655580952728,0.013271400132714,0.6706,0.1704710114045106,2.600780234070221,0.0128146804979784,,,0.4184975936388366,0.2747252747252747,0.0390589907937958,0.2666666666666666,,0.120918984280532,,0.1453488372093023,0.8955758552749418,0.0293910181048671,0.1599334676774461,,0.2722940776038121,,0.4662874195654201
2008-10-02,,1.3903,0.0094517958412098,1.7615,1.0,,0.7908,2.6595744680851063,0.1419,0.5206977349648528,0.6951202558042541,0.9285913269570064,0.0017999856001151,0.0004616698598831,0.056173463655769,0.1863689732933261,0.0057234432234432,0.0089855332914008,,,0.000101988781234,0.2862049227246708,0.0083354171876302,0.000839489590329,3.755163349605708,0.5175000401062532,,0.0356224307321834,0.089850488786659,0.0133600534402137,0.6729,0.1676867611302087,2.600780234070221,0.0128146804979784,,,0.4086636697997547,0.2747252747252747,0.0387277170398082,0.2666666666666666,0.6951202558042541,0.1186239620403321,0.0092537584139798,0.1421464108031272,0.8833141948591113,0.029457684036881,,,0.2722940776038121,,0.4662874195654201
2008-10-03,,1.3834,0.0095201827875095,1.77,1.0,,0.7804,2.6595744680851063,0.141,0.4981816370248593,0.6904170118751727,0.924898261191269,0.0017497200447928,0.0004560608202709,0.055800457563752,0.185411799606927,0.0056433408577878,0.0088786291396608,0.0213310580204778,,,0.2886002886002886,0.0083333333333333,,3.755163349605708,0.5175000401062532,0.287686996547756,0.0352063089705675,0.0899377630679569,0.0133600534402137,0.6557,0.1668362835549475,2.600780234070221,0.0128146804979784,,,0.4052520667855406,0.2747252747252747,0.0386110821527994,0.2666666666666666,0.6904170118751727,0.1173708920187793,0.0092578362955323,0.1422981145499822,0.8844078889183691,0.0293685756240822,0.1600486547910564,,0.2722940776038121,,0.4662874195654201
2008-10-06,0.1463678810321863,1.3634,0.0096432015429122,1.7572,1.0,,,2.6595744680851063,0.1386,0.487044613286577,0.6858240175570949,0.9068649678062936,0.0017594791941585,0.0004629458168215,0.055263885051119,0.1827652380517225,0.0054629882545752,0.0087519691930684,0.0210703750526759,0.0001046572475143,0.0001010203050813,0.2886002886002886,0.0083354171876302,0.0008262414277451,3.7369207772795217,0.5175000401062532,0.2871088142405972,0.0347581872910164,0.0849855949416573,,0.6584,0.1633213019974195,2.600780234070221,0.0127499792812836,,,0.3953975722589063,0.2747252747252747,0.0381994315924579,0.2666666666666666,0.6858240175570949,0.1150747986191024,0.0092594393039123,0.139178844815588,0.87527352297593,0.0292508848392663,,,0.2722940776038121,,0.4662874195654201
